,id,title_original,title_normalized,source_page,region,ai_category,ingredient_json,instruction,region_clean,province_group,category
347,MR_394_02,ATJAR TOMAT MENTAH,Acar Tomat Mentah,394,,Acar/Sambal,"[{""group_name"": ""utama"", ""original_header"": ""Bahan :"", ""ingredients"": [{""original_text"": ""tomat ½ kg."", ""item_original"": ""tomat"", ""item_normalized"": ""tomat"", ""quantity"": 0.5, ""unit"": ""kilogram""}]}, {""group_name"": ""bumbu"", ""original_header"": ""Bumbu² :"", ""ingredients"": [{""original_text"": ""bawang merah 6 bh."", ""item_original"": ""bawang merah"", ""item_normalized"": ""bawang merah"", ""quantity"": 6.0, ""unit"": ""buah""}, {""original_text"": ""lombok rawit 10 bh."", ""item_original"": ""lombok rawit"", ""item_normalized"": ""cabai rawit"", ""quantity"": 10.0, ""unit"": ""buah""}, {""original_text"": ""garam 3 sdm."", ""item_original"": ""garam"", ""item_normalized"": ""garam"", ""quantity"": 3.0, ""unit"": ""sendok makan""}, {""original_text"": ""ketjap 3 sdm."", ""item_original"": ""ketjap"", ""item_normalized"": ""kecap"", ""quantity"": 3.0, ""unit"": ""sendok makan""}]}]","Tomat ditjutji, diiris ketjil².
Bawang merah diiris ketjil tipis.
Lombok rawit diiris bulat².
Semua bahan ditjampur, ditambah garam.
Diatur dalam basi pandjang, dituangi ketjap.
Untuk mendapatkan rasa lebih enak, dibiarkan sebentar sebelum dihidangkan.",,Unknown,LAUK PAUK BASAH TIDAK BERKUAH
348,MR_394_03,ATJAR UDANG,Acar Udang,394,,Lauk Pauk/Acar,"[{""group_name"": ""utama"", ""original_header"": ""Bahan :"", ""ingredients"": [{""original_text"": ""udang besar 5 ekor"", ""item_original"": ""udang besar"", ""item_normalized"": ""udang besar"", ""quantity"": 5.0, ""unit"": ""ekor""}]}, {""group_name"": ""bumbu"", ""original_header"": ""Bumbu² :"", ""ingredients"": [{""original_text"": ""bawang putih 2 siung"", ""item_original"": ""bawang putih"", ""item_normalized"": ""bawang putih"", ""quantity"": 2.0, ""unit"": ""siung""}, {""original_text"": ""gula merah ½ sdt."", ""item_original"": ""gula merah"", ""item_normalized"": ""gula merah"", ""quantity"": 0.5, ""unit"": ""sendok teh""}, {""original_text"": ""lombok merah 5 bh."", ""item_original"": ""lombok merah"", ""item_normalized"": ""cabai merah"", ""quantity"": 5.0, ""unit"": ""buah""}, {""original_text"": ""tjuka ½ sdt."", ""item_original"": ""tjuka"", ""item_normalized"": ""cuka"", ""quantity"": 0.5, ""unit"": ""sendok teh""}, {""original_text"": ""garam 1 sdt."", ""item_original"": ""garam"", ""item_normalized"": ""garam"", ""quantity"": 1.0, ""unit"": ""sendok teh""}]}]","Tjara membuatnja :
1. Udang dibersihkan, direbus dengan sepotong arang.
2. Dikupas, dipotong ± 1 cm.
Saosnja :
3. Bumbu² dihaluskan, ditjamput dengan kaldu udang ½ gelas.
4. Rasa saos asam² manis.
5. Dimakan dengan saosnja.",,Unknown,LAUK PAUK BASAH TIDAK BERKUAH
349,MR_395_02,AUNU SENEBRE,Aunu Senebre,395,Irian Barat,Lauk Pauk,"[{""group_name"": ""utama"", ""original_header"": ""Bahan²"", ""ingredients"": [{""original_text"": ""ikan ketjil² 1 kg."", ""item_original"": ""ikan ketjil²"", ""item_normalized"": ""ikan kecil-kecil"", ""quantity"": 1.0, ""unit"": ""kilogram""}, {""original_text"": ""kelapa parut ½ btr."", ""item_original"": ""kelapa parut"", ""item_normalized"": ""kelapa parut"", ""quantity"": 0.5, ""unit"": ""butir""}, {""original_text"": ""daun dan tangkai talas 15 btg."", ""item_original"": ""daun dan tangkai talas"", ""item_normalized"": ""daun dan tangkai talas"", ""quantity"": 15.0, ""unit"": ""batang""}]}, {""group_name"": ""bumbu"", ""original_header"": ""Bumbu"", ""ingredients"": [{""original_text"": ""garam 1 sdm."", ""item_original"": ""garam"", ""item_normalized"": ""garam"", ""quantity"": 1.0, ""unit"": ""sendok makan""}]}]","Tjara membuatnja :
1. Ikan jang telah ditjujti bersama daun dan tangkai talas jang telah di-potong² ketjil direbus hingga masak.
2. Kemudian ikan, tangkai dan daun talas ditjamput dengan parutan kelapa jang telah digarami.
3. Dikukus.",Papua,Papua,LAUK PAUK BASAH TIDAK BERKUAH
350,MR_395_03,AUNUVE HABRE,Aunuve Habre,395,Irian Barat,Lauk Pauk,"[{""group_name"": ""utama"", ""original_header"": ""Bahan²"", ""ingredients"": [{""original_text"": ""ikan (biasanja tjakalang) 1 kg."", ""item_original"": ""ikan (biasanja tjakalang)"", ""item_normalized"": ""ikan (biasanya cakalang)"", ""quantity"": 1.0, ""unit"": ""kilogram""}, {""original_text"": ""daun keladi setjukupnja"", ""item_original"": ""daun keladi"", ""item_normalized"": ""daun keladi"", ""quantity"": null, ""unit"": ""secukupnya""}]}, {""group_name"": ""bumbu"", ""original_header"": ""Bumbu"", ""ingredients"": [{""original_text"": ""garam setjukupnja"", ""item_original"": ""garam"", ""item_normalized"": ""garam"", ""quantity"": null, ""unit"": ""secukupnya""}]}]","Tjara membuatnja :
1. Daun² talas jang sudah dilajukan, dihampar dalam wadjan.
2. Potongan² ikan ditaruh diatas hamparan daun talas tersebut",Papua,Papua,LAUK PAUK BASAH TIDAK BERKUAH
351,MR_396_01,BABI KETJAP,Babi Kecap,396,,Lauk,"[{""group_name"": ""utama"", ""original_header"": ""Bahan :"", ""ingredients"": [{""original_text"": ""daging babi 1/4 kg."", ""item_original"": ""daging babi"", ""item_normalized"": ""daging babi"", ""quantity"": 0.25, ""unit"": ""kilogram""}]}, {""group_name"": ""bumbu"", ""original_header"": ""Bumbu² :"", ""ingredients"": [{""original_text"": ""bawang putih 2 siung"", ""item_original"": ""bawang putih"", ""item_normalized"": ""bawang putih"", ""quantity"": 2.0, ""unit"": ""siung""}, {""original_text"": ""bawang merah 2 bh."", ""item_original"": ""bawang merah"", ""item_normalized"": ""bawang merah"", ""quantity"": 2.0, ""unit"": ""buah""}, {""original_text"": ""lada halus 1/2 sdt."", ""item_original"": ""lada halus"", ""item_normalized"": ""lada halus"", ""quantity"": 0.5, ""unit"": ""sendok teh""}, {""original_text"": ""djae 1/2 rdj."", ""item_original"": ""djae"", ""item_normalized"": ""jahe"", ""quantity"": 0.5, ""unit"": ""ruas jari""}, {""original_text"": ""garam 1 sdt."", ""item_original"": ""garam"", ""item_normalized"": ""garam"", ""quantity"": 1.0, ""unit"": ""sendok teh""}, {""original_text"": ""ketjap 2 sdm."", ""item_original"": ""ketjap"", ""item_normalized"": ""kecap"", ""quantity"": 2.0, ""unit"": ""sendok makan""}]}]","Babi dipotong ketjil-ketjil.
Bumbu² dihaluskan.
Semua ditaroh didalam wadjan dan daging direbus sampai empuk.
Djika perlu air boleh ditambah.
Dimasak sampai berminjak.",,Unknown,LAUK PAUK BASAH TIDAK BERKUAH
352,MR_396_02,BABI TJIEN,Babi Cien,396,,Lauk,"[{""group_name"": ""utama"", ""original_header"": ""Bahan² :"", ""ingredients"": [{""original_text"": ""daging babi 1/4 kg."", ""item_original"": ""daging babi"", ""item_normalized"": ""daging babi"", ""quantity"": 0.25, ""unit"": ""kilogram""}, {""original_text"": ""daun bawang 1 ikat"", ""item_original"": ""daun bawang"", ""item_normalized"": ""daun bawang"", ""quantity"": 1.0, ""unit"": ""ikat""}, {""original_text"": ""kentang ketjil² 1/2 kg."", ""item_original"": ""kentang ketjil²"", ""item_normalized"": ""kentang kecil"", ""quantity"": 0.5, ""unit"": ""kilogram""}]}, {""group_name"": ""bumbu"", ""original_header"": ""Bumbu² :"", ""ingredients"": [{""original_text"": ""bawang merah 5 bh."", ""item_original"": ""bawang merah"", ""item_normalized"": ""bawang merah"", ""quantity"": 5.0, ""unit"": ""buah""}, {""original_text"": ""bawang putih 3 siung"", ""item_original"": ""bawang putih"", ""item_normalized"": ""bawang putih"", ""quantity"": 3.0, ""unit"": ""siung""}, {""original_text"": ""ketumbar 1/2 sdt."", ""item_original"": ""ketumbar"", ""item_normalized"": ""ketumbar"", ""quantity"": 0.5, ""unit"": ""sendok teh""}, {""original_text"": ""djae 1 rdj."", ""item_original"": ""djae"", ""item_normalized"": ""jahe"", ""quantity"": 1.0, ""unit"": ""ruas jari""}, {""original_text"": ""garam 1 sdm."", ""item_original"": ""garam"", ""item_normalized"": ""garam"", ""quantity"": 1.0, ""unit"": ""sendok makan""}, {""original_text"": ""ketjap 2 sdm."", ""item_original"": ""ketjap"", ""item_normalized"": ""kecap"", ""quantity"": 2.0, ""unit"": ""sendok makan""}, {""original_text"": ""tautjo 1 sdm."", ""item_original"": ""tautjo"", ""item_normalized"": ""tauco"", ""quantity"": 1.0, ""unit"": ""sendok makan""}, {""original_text"": ""minjak babi/gadjih 1/4 btl."", ""item_original"": ""minjak babi/gadjih"", ""item_normalized"": ""minyak babi/gajih"", ""quantity"": 0.25, ""unit"": ""botol""}]}]","Kentang dikuliti dengan diberi garam sedikit.
Digoreng dengan gadjih sampai kuning.
Bumbu dan taotjo dihaluskan dan ditumis dengan 2 sdm gadjih",,Unknown,Unknown
353,MR_397_01,BAKUT MASAK SAJUR ASIN,Bakut Masak Sayur Asin,397,,Lauk Pauk,"[{""group_name"": ""utama"", ""original_header"": ""Bahan²"", ""ingredients"": [{""original_text"": ""tulang iga babi (bakut) 1 kg."", ""item_original"": ""tulang iga babi (bakut)"", ""item_normalized"": ""tulang iga babi (bakut)"", ""quantity"": 1.0, ""unit"": ""kilogram""}, {""original_text"": ""sajur asin 10 ikt."", ""item_original"": ""sajur asin"", ""item_normalized"": ""sayur asin"", ""quantity"": 10.0, ""unit"": ""ikat""}]}, {""group_name"": ""bumbu"", ""original_header"": ""Bumbu²"", ""ingredients"": [{""original_text"": ""bawang merah 15 siung"", ""item_original"": ""bawang merah"", ""item_normalized"": ""bawang merah"", ""quantity"": 15.0, ""unit"": ""siung""}, {""original_text"": ""lombok rawit 10 bh."", ""item_original"": ""lombok rawit"", ""item_normalized"": ""cabai rawit"", ""quantity"": 10.0, ""unit"": ""buah""}, {""original_text"": ""lada 1 sdt."", ""item_original"": ""lada"", ""item_normalized"": ""lada"", ""quantity"": 1.0, ""unit"": ""sendok teh""}, {""original_text"": ""djae 2 rdj."", ""item_original"": ""djae"", ""item_normalized"": ""jahe"", ""quantity"": 2.0, ""unit"": ""ruas jari""}, {""original_text"": ""garam 1 sdm."", ""item_original"": ""garam"", ""item_normalized"": ""garam"", ""quantity"": 1.0, ""unit"": ""sendok makan""}, {""original_text"": ""minjak babi 3 sdm."", ""item_original"": ""minjak babi"", ""item_normalized"": ""minyak babi"", ""quantity"": 3.0, ""unit"": ""sendok makan""}, {""original_text"": ""ketjap 6 sdm."", ""item_original"": ""ketjap"", ""item_normalized"": ""kecap"", ""quantity"": 6.0, ""unit"": ""sendok makan""}]}]","Tulang iga babi ditjutji, di-potong.
Direbus sampai empuk betul.
Sajur asin diradjang kasar.
Bawang putih di-iris.
Djae dimemarkan.
Bawang putih dan djae ditumis dengan minjak babi.
Djika sudah kuning, dimasukkan dalam rebusan tulang iga, ditambah lada, garam dan sajur asin.
Dimakan dengan ketjap dan lombok rawit.",,Unknown,LAUK PAUK BASAH TIDAK BERKUAH
354,MR_397_02,BAU DIANDJOROI,Bau Diandjoroi,397,Mandar,Lauk Pauk,"[{""group_name"": ""utama"", ""original_header"": ""Bahan²"", ""ingredients"": [{""original_text"": ""ikan ketjil² 1 tjuji tangan"", ""item_original"": ""ikan ketjil²"", ""item_normalized"": ""ikan kecil"", ""quantity"": 1.0, ""unit"": ""tjuji tangan""}, {""original_text"": ""garam setjukupnja"", ""item_original"": ""garam"", ""item_normalized"": ""garam"", ""quantity"": null, ""unit"": ""secukupnya""}, {""original_text"": ""lengkuas seiris"", ""item_original"": ""lengkuas"", ""item_normalized"": ""lengkuas"", ""quantity"": 1.0, ""unit"": ""iris""}, {""original_text"": ""asam setjukupnja"", ""item_original"": ""asam"", ""item_normalized"": ""asam"", ""quantity"": null, ""unit"": ""secukupnya""}, {""original_text"": ""kelapa parut 1 tjuji tangan"", ""item_original"": ""kelapa parut"", ""item_normalized"": ""kelapa parut"", ""quantity"": 1.0, ""unit"": ""tjuji tangan""}, {""original_text"": ""sereh 1 btg."", ""item_original"": ""sereh"", ""item_normalized"": ""serai"", ""quantity"": 1.0, ""unit"": ""batang""}, {""original_text"": ""lombokrawit 10 bh."", ""item_original"": ""lombokrawit"", ""item_normalized"": ""cabai rawit"", ""quantity"": 10.0, ""unit"": ""buah""}, {""original_text"": ""kunjit tepung 1/3 sdm."", ""item_original"": ""kunjit tepung"", ""item_normalized"": ""kunyit bubuk"", ""quantity"": 0.33, ""unit"": ""sendok makan""}]}]",,Mandar,Sulawesi Barat,LAUK PAUK BASAH TIDAK BERKUAH
355,MR_398_01,BAU PEAPI,Bau Peapi,398,Mandar,Lauk Pauk,"[{""group_name"": ""utama"", ""original_header"": ""Bahan²"", ""ingredients"": [{""original_text"": ""ikan tongkol 1 ekor"", ""item_original"": ""ikan tongkol"", ""item_normalized"": ""ikan tongkol"", ""quantity"": 1.0, ""unit"": ""ekor""}, {""original_text"": ""asam setjukupnja"", ""item_original"": ""asam"", ""item_normalized"": ""asam"", ""quantity"": 1.0, ""unit"": ""secukupnya""}, {""original_text"": ""bawang merah 15 bh."", ""item_original"": ""bawang merah"", ""item_normalized"": ""bawang merah"", ""quantity"": 15.0, ""unit"": ""buah""}, {""original_text"": ""lombok 10 bh."", ""item_original"": ""lombok"", ""item_normalized"": ""cabai"", ""quantity"": 10.0, ""unit"": ""buah""}, {""original_text"": ""kunjit tepung 1/2 sdt."", ""item_original"": ""kunjit tepung"", ""item_normalized"": ""kunyit bubuk"", ""quantity"": 0.5, ""unit"": ""sendok teh""}, {""original_text"": ""garam setjukupnja"", ""item_original"": ""garam"", ""item_normalized"": ""garam"", ""quantity"": 1.0, ""unit"": ""secukupnya""}, {""original_text"": ""lada 1 1/2 sdt."", ""item_original"": ""lada"", ""item_normalized"": ""lada"", ""quantity"": 1.5, ""unit"": ""sendok teh""}, {""original_text"": ""minjak kelapa setjukupnja"", ""item_original"": ""minjak kelapa"", ""item_normalized"": ""minyak kelapa"", ""quantity"": 1.0, ""unit"": ""secukupnya""}]}]","Ikan dibersihkan, di-potong².
Bawang merah dikupas, ditjampur dengan asam + garam di-remas² hingga tertjampur rata.
Lada ditumbuk, lombok ditumbuk, ditjampur rata dengan remasan asam.
Kunjit dimasukkan dalam tjampuran.
Ikan dimasukkan dalam tjampuran, diberi air hingga ikannja terendam (djangan terlalu banjak air), dimasak.
Sesudah masak, sebelum diangkat, dimasukkan bawang merah jang sudah digoreng.",Mandar,Sulawesi Barat,LAUK PAUK BASAH TIDAK BERKUAH
356,MR_398_02,BAWANG AJAM,Bawang Ayam,398,,Lauk Pauk,"[{""group_name"": ""bahan"", ""original_header"": ""Bahan²"", ""ingredients"": [{""original_text"": ""ajam 1 ekor"", ""item_original"": ""ajam"", ""item_normalized"": ""ayam"", ""quantity"": 1.0, ""unit"": ""ekor""}, {""original_text"": ""air 1 tjkr."", ""item_original"": ""air"", ""item_normalized"": ""air"", ""quantity"": 1.0, ""unit"": ""cangkir""}, {""original_text"": ""minjak 1 tjkr."", ""item_original"": ""minjak"", ""item_normalized"": ""minyak"", ""quantity"": 1.0, ""unit"": ""cangkir""}]}, {""group_name"": ""bumbu"", ""original_header"": ""Bumbu²"", ""ingredients"": [{""original_text"": ""bawang merah 20 bh."", ""item_original"": ""bawang merah"", ""item_normalized"": ""bawang merah"", ""quantity"": 20.0, ""unit"": ""buah""}, {""original_text"": ""lombok merah 4 bdj."", ""item_original"": ""lombok merah"", ""item_normalized"": ""cabai merah"", ""quantity"": 4.0, ""unit"": ""biji""}, {""original_text"": ""bawang putih 4 siung."", ""item_original"": ""bawang putih"", ""item_normalized"": ""bawang putih"", ""quantity"": 4.0, ""unit"": ""siung""}, {""original_text"": ""lada halus 1/2 sdt."", ""item_original"": ""lada halus"", ""item_normalized"": ""lada halus"", ""quantity"": 0.5, ""unit"": ""sendok teh""}]}, {""group_name"": ""utama"", ""original_header"": null, ""ingredients"": [{""original_text"": ""laos 6 pt."", ""item_original"": ""laos"", ""item_normalized"": ""lengkuas"", ""quantity"": 6.0, ""unit"": ""potong""}, {""original_text"": ""garam 1 sdm."", ""item_original"": ""garam"", ""item_normalized"": ""garam"", ""quantity"": 1.0, ""unit"": ""sendok makan""}, {""original_text"": ""tjuka 5 sdm."", ""item_original"": ""tjuka"", ""item_normalized"": ""cuka"", ""quantity"": 5.0, ""unit"": ""sendok makan""}, {""original_text"": ""ketjap 6 sdm."", ""item_original"": ""ketjap"", ""item_normalized"": ""kecap"", ""quantity"": 6.0, ""unit"": ""sendok makan""}]}]","Ajam dipotong-potong ditjutji bersih, lalu digoreng.
Bawang merah diirisi, lombok dibelah dua.
Ketjuali bawang merah dan lombok, bumbu jang lain digiling sampai halus.
Kemudian ajam goreng beserta bumbu² tersebut, dimasukkan kedalam sebuah pantji tempat penggoreng, dibubuhi tjuka dan ketjap serta garam terus sampai rapat.
Direbus sampai ajam itu empuk.",,Unknown,LAUK PAUK BASAH TIDAK BERKUAH
357,MR_399_02,BAWANG SEBUNGKUL,Bawang Sebungkul,399,,Lauk Pauk,"[{""group_name"": ""utama"", ""original_header"": ""Bahan²"", ""ingredients"": [{""original_text"": ""ajam 1 ekor"", ""item_original"": ""ajam"", ""item_normalized"": ""ayam"", ""quantity"": 1.0, ""unit"": ""ekor""}, {""original_text"": ""telur 1 btr."", ""item_original"": ""telur"", ""item_normalized"": ""telur"", ""quantity"": 1.0, ""unit"": ""butir""}]}, {""group_name"": ""bumbu"", ""original_header"": ""Bumbu²"", ""ingredients"": [{""original_text"": ""bawang merah 10 bh."", ""item_original"": ""bawang merah"", ""item_normalized"": ""bawang merah"", ""quantity"": 10.0, ""unit"": ""buah""}, {""original_text"": ""bawang putih 5 siung"", ""item_original"": ""bawang putih"", ""item_normalized"": ""bawang putih"", ""quantity"": 5.0, ""unit"": ""siung""}, {""original_text"": ""lada halus 1 sdt."", ""item_original"": ""lada halus"", ""item_normalized"": ""lada halus"", ""quantity"": 1.0, ""unit"": ""sendok teh""}, {""original_text"": ""pala 1/2 sdt."", ""item_original"": ""pala"", ""item_normalized"": ""pala"", ""quantity"": 0.5, ""unit"": ""sendok teh""}, {""original_text"": ""gula pasir 1 sdm."", ""item_original"": ""gula pasir"", ""item_normalized"": ""gula pasir"", ""quantity"": 1.0, ""unit"": ""sendok makan""}, {""original_text"": ""garam 1 sdm."", ""item_original"": ""garam"", ""item_normalized"": ""garam"", ""quantity"": 1.0, ""unit"": ""sendok makan""}, {""original_text"": ""ketjap putih (ketjap tjina) 2 sdm."", ""item_original"": ""ketjap putih (ketjap tjina)"", ""item_normalized"": ""kecap putih (kecap cina)"", ""quantity"": 2.0, ""unit"": ""sendok makan""}]}]","Bumbu² dihaluska, bawang merah dan bawang putih diiris, masing² digoreng kering.
Daging ajam dilepaskan dari tulang², direbus.
Daging ajam ditjintjang, seperti bumbu² jang telah halus, ditambah kotjokan telur djangan sampai lembek.
Adonan berbentuk seperti bawang, tulang ajam di-potong² ± 3½ cm, dibungkus dengan daging tjintjang sehingga menjerupai tangkai bawang.
Kaldu diberi bumbu : lada, ketjap, pala dan garam, direbus sampai mendidih.
Bawang sebungkul dimasukkan satu persatu kedalam kaldu.",,Unknown,LAUK PAUK BASAH TIDAK BERKUAH
358,MR_400_01,BEBEK BUMBU BALI,Bebek Bumbu Bali,400,Bali,Lauk Pauk,"[{""group_name"": ""Bahan Utama"", ""original_header"": ""Bahan²"", ""ingredients"": [{""original_text"": ""bebek 1 ekor"", ""item_original"": ""bebek"", ""item_normalized"": ""bebek"", ""quantity"": 1.0, ""unit"": ""ekor""}, {""original_text"": ""air 2 gls."", ""item_original"": ""air"", ""item_normalized"": ""air"", ""quantity"": 2.0, ""unit"": ""gelas""}, {""original_text"": ""minjak kelapa ½ gls."", ""item_original"": ""minjak kelapa"", ""item_normalized"": ""minyak kelapa"", ""quantity"": 0.5, ""unit"": ""gelas""}]}, {""group_name"": ""Bumbu"", ""original_header"": ""Bumbu²"", ""ingredients"": [{""original_text"": ""bawang merah 10 bh."", ""item_original"": ""bawang merah"", ""item_normalized"": ""bawang merah"", ""quantity"": 10.0, ""unit"": ""buah""}, {""original_text"": ""bawang putih 5 siung"", ""item_original"": ""bawang putih"", ""item_normalized"": ""bawang putih"", ""quantity"": 5.0, ""unit"": ""siung""}, {""original_text"": ""lombok merah 10 bh."", ""item_original"": ""lombok merah"", ""item_normalized"": ""cabai merah"", ""quantity"": 10.0, ""unit"": ""buah""}, {""original_text"": ""kunjit 1 iris"", ""item_original"": ""kunjit"", ""item_normalized"": ""kunyit"", ""quantity"": 1.0, ""unit"": ""iris""}, {""original_text"": ""terasi 1 sdt."", ""item_original"": ""terasi"", ""item_normalized"": ""terasi"", ""quantity"": 1.0, ""unit"": ""sendok teh""}, {""original_text"": ""ketjap 3–4 sdm."", ""item_original"": ""ketjap"", ""item_normalized"": ""kecap"", ""quantity"": 3.5, ""unit"": ""sendok makan""}, {""original_text"": ""daun salam 4 lbr."", ""item_original"": ""daun salam"", ""item_normalized"": ""daun salam"", ""quantity"": 4.0, ""unit"": ""lembar""}, {""original_text"": ""kemiri 10 bdj."", ""item_original"": ""kemiri"", ""item_normalized"": ""kemiri"", ""quantity"": 10.0, ""unit"": ""biji""}, {""original_text"": ""daun djeruk purut 4 lbr."", ""item_original"": ""daun djeruk purut"", ""item_normalized"": ""daun jeruk purut"", ""quantity"": 4.0, ""unit"": ""lembar""}, {""original_text"": ""laos 2 iris"", ""item_original"": ""laos"", ""item_normalized"": ""lengkuas"", ""quantity"": 2.0, ""unit"": ""iris""}, {""original_text"": ""sereh 2 btg."", ""item_original"": ""sereh"", ""item_normalized"": ""serai"", ""quantity"": 2.0, ""unit"": ""batang""}, {""original_text"": ""garam 2 sdm."", ""item_original"": ""garam"", ""item_normalized"": ""garam"", ""quantity"": 2.0, ""unit"": ""sendok makan""}]}]","Bebek jang sudah dibersihkan di-potong² seperlunja.
Semua bumbu dihaluskan ketjuali laos, sereh, daun salam, daun djeruk purut.
Semua bumbu ditumis, potongan bebek dimasukkan ditambah ketjap, digoreng sebentar.
Air 2 gelas dimasukkan, masakan didjerangkan sambil ditutup, sampai air habis dan bebek mendjadi empuk.
Djika bebek belum empuk dapat ditambah air lagi, direbus lagi sampai kuah tinggal sedikit dan bebeknja empuk.",Bali,Bali,LAUK PAUK BASAH TIDAK BERKUAH
